name,population,income,educational attainment,unemployment,health insurance coverage,housing cost burden,state,congressional district
"Congressional District 4 (119th Congress), Ohio",797595,110431,29.5,-888888888,777777,23434,39,04
"Congressional District 5 (119th Congress), Ohio",788570,100365,25.1,-888888888,778269,28135,39,05
"Congressional District 6 (119th Congress), Ohio",779266,88173,21.0,-888888888,761776,34835,39,06
"Congressional District 7 (119th Congress), Ohio",781785,114376,37.5,-888888888,774034,20158,39,07
"Congressional District 8 (119th Congress), Ohio",788819,107815,30.7,-888888888,781511,22903,39,08
"Congressional District 9 (119th Congress), Ohio",781702,99979,27.8,-888888888,772179,33166,39,09
"Congressional District 10 (119th Congress), Ohio",786190,102419,32.3,-888888888,772110,34141,39,10
"Congressional District 11 (119th Congress), Ohio",773464,90429,33.5,-888888888,764202,51931,39,11
"Congressional District 12 (119th Congress), Ohio",798482,108792,27.6,-888888888,789800,25381,39,12
"Congressional District 13 (119th Congress), Ohio",783308,103358,34.0,-888888888,775186,31844,39,13
"Congressional District 14 (119th Congress), Ohio",785281,102594,28.2,-888888888,774468,27717,39,14
"Congressional District 15 (119th Congress), Ohio",794565,111988,33.5,-888888888,783804,24352,39,15
"Congressional District 1 (119th Congress), Oklahoma",809593,106555,33.3,-888888888,802409,27454,40,01
"Congressional District 2 (119th Congress), Oklahoma",804459,85185,19.9,-888888888,785961,31161,40,02
"Congressional District 3 (119th Congress), Oklahoma",797981,90643,22.2,-888888888,775395,34520,40,03
"Congressional District 4 (119th Congress), Oklahoma",804349,101769,27.9,-888888888,776639,28208,40,04
"Congressional District 5 (119th Congress), Oklahoma",812252,111968,38.2,-888888888,800464,26950,40,05
"Congressional District 1 (119th Congress), Oregon",707875,146454,47.8,-888888888,702729,20676,41,01
"Congressional District 2 (119th Congress), Oregon",708237,96536,24.4,-888888888,695006,26945,41,02
"Congressional District 3 (119th Congress), Oregon",699535,132890,41.5,-888888888,695039,23251,41,03
"Congressional District 4 (119th Congress), Oregon",710014,102850,32.8,-888888888,705463,32673,41,04
"Congressional District 5 (119th Congress), Oregon",714831,128066,39.0,-888888888,710524,18504,41,05
"Congressional District 6 (119th Congress), Oregon",713801,125923,35.1,-888888888,702172,21139,41,06
"Congressional District 1 (119th Congress), Pennsylvania",767357,152901,44.9,-888888888,760238,14403,42,01
"Congressional District 2 (119th Congress), Pennsylvania",746424,91262,28.1,-888888888,739818,40940,42,02
"Congressional District 3 (119th Congress), Pennsylvania",762762,106035,43.6,-888888888,757487,48905,42,03
"Congressional District 4 (119th Congress), Pennsylvania",774814,148768,49.2,-888888888,761485,15474,42,04
"Congressional District 5 (119th Congress), Pennsylvania",765322,131342,42.2,-888888888,757578,26508,42,05
"Congressional District 6 (119th Congress), Pennsylvania",779553,154467,48.7,-888888888,773581,17770,42,06
"Congressional District 7 (119th Congress), Pennsylvania",775601,118998,32.8,-888888888,767274,21533,42,07
"Congressional District 8 (119th Congress), Pennsylvania",768757,100726,27.4,-888888888,755007,31725,42,08
"Congressional District 9 (119th Congress), Pennsylvania",765525,101248,23.3,-888888888,747017,26044,42,09
"Congressional District 10 (119th Congress), Pennsylvania",779640,112390,34.7,-888888888,767094,24144,42,10
"Congressional District 11 (119th Congress), Pennsylvania",772863,114298,30.9,-888888888,765213,17842,42,11
"Congressional District 12 (119th Congress), Pennsylvania",760856,114768,41.9,-888888888,753419,34892,42,12
"Congressional District 13 (119th Congress), Pennsylvania",765396,98796,22.4,-888888888,753344,24504,42,13
"Congressional District 14 (119th Congress), Pennsylvania",757997,99618,27.0,-888888888,742344,30085,42,14
"Congressional District 15 (119th Congress), Pennsylvania",758565,96697,25.3,-888888888,735703,27992,42,15
"Congressional District 16 (119th Congress), Pennsylvania",762592,102279,30.0,-888888888,748677,30366,42,16
"Congressional District 17 (119th Congress), Pennsylvania",754615,123853,45.0,-888888888,748778,24922,42,17
"Congressional District 1 (119th Congress), Rhode Island",546488,128560,38.1,-888888888,537493,20953,44,01
"Congressional District 2 (119th Congress), Rhode Island",555313,126684,37.4,-888888888,547575,19065,44,02
"Congressional District 1 (119th Congress), South Carolina",763792,117531,43.2,-888888888,742448,16653,45,01
"Congressional District 2 (119th Congress), South Carolina",749271,100342,36.2,-888888888,732458,23589,45,02
"Congressional District 3 (119th Congress), South Carolina",750357,93667,26.3,-888888888,740212,29244,45,03
"Congressional District 4 (119th Congress), South Carolina",765409,101540,36.1,-888888888,757613,25615,45,04
"Congressional District 5 (119th Congress), South Carolina",758357,102787,29.5,-888888888,745689,23597,45,05
"Congressional District 6 (119th Congress), South Carolina",745526,88949,29.2,-888888888,723433,39702,45,06
"Congressional District 7 (119th Congress), South Carolina",763513,85398,24.4,-888888888,755371,31280,45,07
"Congressional District (at Large) (119th Congress), South Dakota",907428,106683,31.9,-888888888,887616,27513,46,00
"Congressional District 1 (119th Congress), Tennessee",782000,83766,23.2,-888888888,772059,31428,47,01
"Congressional District 2 (119th Congress), Tennessee",792639,105755,34.4,-888888888,787083,24738,47,02
"Congressional District 3 (119th Congress), Tennessee",788609,101357,29.0,-888888888,779010,28609,47,03
"Congressional District 4 (119th Congress), Tennessee",799279,98081,25.8,-888888888,791724,22128,47,04
"Congressional District 5 (119th Congress), Tennessee",796623,126293,47.0,-888888888,792550,18740,47,05
"Congressional District 6 (119th Congress), Tennessee",788325,97473,28.8,-888888888,779362,28062,47,06
"Congressional District 7 (119th Congress), Tennessee",791449,105898,34.4,-888888888,768110,24327,47,07
"Congressional District 8 (119th Congress), Tennessee",767898,105871,29.8,-888888888,751205,27645,47,08
"Congressional District 9 (119th Congress), Tennessee",759561,88438,26.9,-888888888,749552,39399,47,09
"Congressional District 1 (119th Congress), Texas",779066,101193,22.9,-888888888,760718,26750,48,01
"Congressional District 2 (119th Congress), Texas",814076,135003,39.3,-888888888,811869,14844,48,02
"Congressional District 3 (119th Congress), Texas",846484,161410,50.2,-888888888,842574,12012,48,03
"Congressional District 4 (119th Congress), Texas",823011,148541,44.8,-888888888,815564,18156,48,04
"Congressional District 5 (119th Congress), Texas",806900,109846,24.4,-888888888,799811,20777,48,05
"Congressional District 6 (119th Congress), Texas",793946,115841,26.3,-888888888,773646,17364,48,06
"Congressional District 7 (119th Congress), Texas",796950,153626,49.7,-888888888,792649,26288,48,07
"Congressional District 8 (119th Congress), Texas",846118,122041,33.7,-888888888,838152,15865,48,08
"Congressional District 9 (119th Congress), Texas",776446,107038,32.3,-888888888,773457,29110,48,09
"Congressional District 10 (119th Congress), Texas",797070,138889,41.1,-888888888,781316,26311,48,10
"Congressional District 11 (119th Congress), Texas",777036,103967,24.3,-888888888,752411,28690,48,11
"Congressional District 12 (119th Congress), Texas",816916,127710,34.2,-888888888,804930,21149,48,12
"Congressional District 13 (119th Congress), Texas",782513,107830,26.2,-888888888,753147,26003,48,13
"Congressional District 14 (119th Congress), Texas",777988,124133,25.8,-888888888,749398,27370,48,14
"Congressional District 15 (119th Congress), Texas",790465,94612,22.7,-888888888,777783,30699,48,15
"Congressional District 16 (119th Congress), Texas",776702,88761,27.1,-888888888,753726,33367,48,16
"Congressional District 17 (119th Congress), Texas",791966,111472,27.5,-888888888,766623,29851,48,17
"Congressional District 18 (119th Congress), Texas",791493,116243,28.4,-888888888,775911,36454,48,18
"Congressional District 19 (119th Congress), Texas",773548,105207,25.3,-888888888,742242,31455,48,19
"Congressional District 20 (119th Congress), Texas",783289,97084,25.2,-888888888,774113,30231,48,20
"Congressional District 21 (119th Congress), Texas",810199,139407,47.0,-888888888,797107,19567,48,21
"Congressional District 22 (119th Congress), Texas",833743,152162,47.0,-888888888,826947,15402,48,22
"Congressional District 23 (119th Congress), Texas",770809,120673,31.1,-888888888,739687,20800,48,23
"Congressional District 24 (119th Congress), Texas",761741,167764,54.5,-888888888,758142,12946,48,24
"Congressional District 25 (119th Congress), Texas",806742,115464,31.1,-888888888,799416,23139,48,25
"Congressional District 26 (119th Congress), Texas",830132,155573,47.7,-888888888,827466,11397,48,26
"Congressional District 27 (119th Congress), Texas",777664,102964,21.4,-888888888,757577,28127,48,27
"Congressional District 28 (119th Congress), Texas",789743,97021,21.2,-888888888,780460,28409,48,28
"Congressional District 29 (119th Congress), Texas",752781,89242,13.0,-888888888,751085,31973,48,29
"Congressional District 30 (119th Congress), Texas",779620,103816,31.0,-888888888,768923,28574,48,30
"Congressional District 31 (119th Congress), Texas",843922,132906,38.6,-888888888,807236,18590,48,31
"Congressional District 32 (119th Congress), Texas",767505,131050,40.7,-888888888,764553,26835,48,32
"Congressional District 33 (119th Congress), Texas",777278,100436,23.6,-888888888,773273,24871,48,33
"Congressional District 34 (119th Congress), Texas",778225,86395,19.3,-888888888,771646,33387,48,34
"Congressional District 35 (119th Congress), Texas",819409,110355,32.9,-888888888,804783,30510,48,35
"Congressional District 36 (119th Congress), Texas",784320,117244,24.0,-888888888,772066,23980,48,36
"Congressional District 37 (119th Congress), Texas",774416,171542,62.9,-888888888,770580,26656,48,37
"Congressional District 38 (119th Congress), Texas",788192,152190,50.5,-888888888,785774,16760,48,38
"Congressional District 1 (119th Congress), Utah",846210,122425,37.9,-888888888,837785,15528,49,01
"Congressional District 2 (119th Congress), Utah",852435,115515,33.7,-888888888,844433,17529,49,02
"Congressional District 3 (119th Congress), Utah",821200,132115,44.2,-888888888,817109,15736,49,03
"Congressional District 4 (119th Congress), Utah",872486,127397,35.6,-888888888,866584,10630,49,04
"Congressional District (at Large) (119th Congress), Vermont",647106,112606,43.8,-888888888,641104,21376,50,00
"Congressional District 1 (119th Congress), Virginia",804410,135393,47.6,-888888888,789186,15855,51,01
"Congressional District 2 (119th Congress), Virginia",787890,122499,38.7,-888888888,749559,18047,51,02
"Congressional District 3 (119th Congress), Virginia",776096,98861,30.0,-888888888,724364,31525,51,03
"Congressional District 4 (119th Congress), Virginia",796326,102792,33.0,-888888888,770122,31281,51,04
"Congressional District 5 (119th Congress), Virginia",798638,105904,34.3,-888888888,779665,29622,51,05
"Congressional District 6 (119th Congress), Virginia",790761,102993,28.7,-888888888,777938,27213,51,06
"Congressional District 7 (119th Congress), Virginia",806870,143948,37.7,-888888888,789047,12621,51,07
"Congressional District 8 (119th Congress), Virginia",776847,207292,65.8,-888888888,760466,16293,51,08
"Congressional District 9 (119th Congress), Virginia",780117,89567,23.9,-888888888,762306,32841,51,09
"Congressional District 10 (119th Congress), Virginia",802125,199056,55.9,-888888888,797138,8220,51,10
"Congressional District 11 (119th Congress), Virginia",785090,205998,68.3,-888888888,776862,8938,51,11
"Congressional District 1 (119th Congress), Washington",783828,178099,53.0,-888888888,778073,13444,53,01
"Congressional District 2 (119th Congress), Washington",781265,128431,36.9,-888888888,767016,24133,53,02
"Congressional District 3 (119th Congress), Washington",788069,120828,28.9,-888888888,783170,19857,53,03
"Congressional District 4 (119th Congress), Washington",781735,109389,24.0,-888888888,776593,20693,53,04
"Congressional District 5 (119th Congress), Washington",788007,109737,31.7,-888888888,772763,28682,53,05
"Congressional District 6 (119th Congress), Washington",782007,122998,35.1,-888888888,756149,22837,53,06
"Congressional District 7 (119th Congress), Washington",779308,209562,66.5,-888888888,774667,22361,53,07
"Congressional District 8 (119th Congress), Washington",781768,162296,42.0,-888888888,778381,11927,53,08
"Congressional District 9 (119th Congress), Washington",772812,154637,42.0,-888888888,766202,20369,53,09
"Congressional District 10 (119th Congress), Washington",777317,126228,32.1,-888888888,745090,17735,53,10
"Congressional District 1 (119th Congress), West Virginia",877069,88392,22.1,-888888888,859174,39861,54,01
"Congressional District 2 (119th Congress), West Virginia",901304,99085,26.1,-888888888,885061,34475,54,02
"Congressional District 1 (119th Congress), Wisconsin",733917,109507,31.0,-888888888,725474,22796,55,01
"Congressional District 2 (119th Congress), Wisconsin",748550,128752,48.4,-888888888,743692,23141,55,02
"Congressional District 3 (119th Congress), Wisconsin",739573,104091,28.5,-888888888,729350,24654,55,03
"Congressional District 4 (119th Congress), Wisconsin",725486,100341,34.1,-888888888,720178,37522,55,04
"Congressional District 5 (119th Congress), Wisconsin",742808,129739,40.9,-888888888,738668,17656,55,05
"Congressional District 6 (119th Congress), Wisconsin",738897,105895,28.6,-888888888,723348,21974,55,06
"Congressional District 7 (119th Congress), Wisconsin",743243,99527,26.1,-888888888,734886,23817,55,07
"Congressional District 8 (119th Congress), Wisconsin",742398,107420,29.7,-888888888,735683,21460,55,08
"Congressional District (at Large) (119th Congress), Wyoming",582397,107101,30.6,-888888888,572011,20065,56,00
"Resident Commissioner District (at Large) (119th Congress), Puerto Rico",3234309,49267,,-888888888,3207092,185764,72,98
