name,population,income,educational attainment,unemployment,health insurance coverage,housing cost burden,state,congressional district,composite_score
"Congressional District 7 (116th Congress), New Jersey",0.2266886223976715,0.9999053739758801,0.7095761381475667,1.0,0.22577186525979553,0.9320183056684137,New Jersey,07,0.6823267175748878
"Congressional District 8 (116th Congress), New Jersey",0.2341240222358601,0.9998464585731757,0.401883830455259,1.0,0.23404130852634478,0.8300734542635191,New Jersey,08,0.6166615123423598
"Congressional District 9 (116th Congress), New Jersey",0.23151224858261443,0.9998564332552523,0.4065934065934066,1.0,0.23248875668949892,0.8598478555282011,New Jersey,09,0.6217164501081622
"Congressional District 2 (116th Congress), Nebraska",0.20740701833924002,0.9998231068407675,0.4945054945054945,1.0,0.20637115769729572,0.8825537313658264,Nebraska,02,0.631776751458104
"Congressional District 10 (116th Congress), New Jersey",0.2329519031883727,0.9998294092443706,0.3406593406593406,1.0,0.23146362676851934,0.8018698364270719,New Jersey,10,0.6011290193812793
"Congressional District 11 (116th Congress), New Jersey",0.2258000111805905,0.9998990565772649,0.7315541601255887,1.0,0.22526920493622343,0.9388351029819713,New Jersey,11,0.6868929226336066
"Congressional District 12 (116th Congress), New Jersey",0.22985389671223067,0.9998681188682143,0.5934065934065933,1.0,0.22930163024133265,0.8867273834876427,New Jersey,12,0.6565262704526689
"Congressional District 1 (116th Congress), Indiana",0.21991852912574542,0.9997982091226075,0.22762951334379905,1.0,0.2177912040633773,0.8518076595830375,Indiana,01,0.5861575192064278
"Congressional District 2 (116th Congress), Indiana",0.222549960960081,0.9997813367349457,0.20879120879120877,1.0,0.2211528997372176,0.8530763692750734,Indiana,02,0.584225295916421
"Congressional District 3 (116th Congress), Indiana",0.22956055979127926,0.9997826158094815,0.22762951334379905,1.0,0.22892277787923151,0.8628585237656512,Indiana,03,0.5914589984315737
"Congressional District 5 (116th Congress), Indiana",0.240374402345221,0.9998253515940851,0.5871271585557299,1.0,0.23940405037745952,0.8794826483811365,Indiana,05,0.6577022685422721
"Congressional District 7 (116th Congress), Indiana",0.23538767468904753,0.9997775310008642,0.2543171114599686,1.0,0.2345631590839449,0.7811475781238201,Indiana,07,0.5841988423929408
"Congressional District 9 (116th Congress), Indiana",0.2329125868261928,0.9997942474403997,0.2762951334379906,1.0,0.23193812078085682,0.8521953208778263,Indiana,09,0.5988559015605444
"Congressional District 1 (116th Congress), Massachusetts",0.22336393252083614,0.9998097192939275,0.33124018838304553,1.0,0.22260021480681316,0.8187960347787562,Massachusetts,01,0.5993016816305631
"Congressional District 3 (116th Congress), Massachusetts",0.23604284500568554,0.9998579117634494,0.4631083202511773,1.0,0.23437032818395387,0.8682102634586436,Massachusetts,03,0.633598278110485
"Congressional District 5 (116th Congress), Massachusetts",0.23690135463297254,0.9999102578513347,0.7802197802197802,1.0,0.2369127246727601,0.8891087314413448,Massachusetts,05,0.6905088081363654
"Congressional District 6 (116th Congress), Massachusetts",0.23756328244936023,0.9998709289334896,0.5777080062794347,1.0,0.23699072368848678,0.8768898488120951,Massachusetts,06,0.6548371316938111
"Congressional District 8 (116th Congress), Massachusetts",0.23653030646490003,0.9998692150036018,0.6232339089481946,1.0,0.23536543467427673,0.8825638004903664,Massachusetts,08,0.6629271109302234
"Congressional District 3 (116th Congress), Ohio",0.2448146939989102,0.9997870663290851,0.3076923076923077,1.0,0.24506547893562294,0.7799040412431342,Ohio,03,0.5962105980331768
"Congressional District 4 (116th Congress), Ohio",0.2182782996410539,0.999786547501665,0.1475667189952904,1.0,0.21351890083291805,0.8589919799423039,Ohio,04,0.5730237411522052
"Congressional District 6 (116th Congress), Ohio",0.2127319281419763,0.9997776329669468,0.1161695447409733,1.0,0.20912959907886877,0.8425490995685381,Ohio,06,0.5633929674162172
"Congressional District 8 (116th Congress), Ohio",0.22491692882694106,0.9997978762333379,0.25117739403453687,1.0,0.22434838322278314,0.8630750099432605,Ohio,08,0.5938859320434765
"Congressional District 10 (116th Congress), Ohio",0.22228273256088968,0.9997954290473565,0.32967032967032966,1.0,0.21999343817804204,0.8040548364522446,Ohio,10,0.595966127651477
"Congressional District 12 (116th Congress), Ohio",0.24262311396646194,0.9998320378699991,0.5164835164835164,1.0,0.24116305199005822,0.8797092036832858,Ohio,12,0.6466351539988869
"Congressional District 13 (116th Congress), Ohio",0.21672591765310806,0.9997753417290915,0.21978021978021978,1.0,0.2153853058520928,0.7811928891842499,Ohio,13,0.572143279033127
"Congressional District 15 (116th Congress), Ohio",0.23603301591514056,0.9998102306238414,0.3704866562009419,1.0,0.23144567461410606,0.8677219109184552,Ohio,15,0.6175829147120809
"Congressional District 1 (116th Congress), Oklahoma",0.24780304468365996,0.9998013340831379,0.3343799058084772,1.0,0.24789170517610135,0.8376706087289241,Oklahoma,01,0.6112577664133835
"Congressional District 3 (116th Congress), Oklahoma",0.23922470591053932,0.9997915108506839,0.2182103610675039,1.0,0.2343204954794618,0.8502519798416127,Oklahoma,03,0.5902998421916336
"Congressional District 5 (116th Congress), Oklahoma",0.25228879588111963,0.9997957874281467,0.3516483516483516,1.0,0.250676455749487,0.8123266222618275,Oklahoma,05,0.6111226688281554
"Congressional District 1 (116th Congress), Oregon",0.26168755655566556,0.999837771962642,0.5133437990580848,1.0,0.2613703684215413,0.8804442497747034,Oregon,01,0.6527806242954395
"Congressional District 3 (116th Congress), Oregon",0.2590029862005712,0.9998301919840045,0.5164835164835164,1.0,0.25946898765325105,0.8307883621058567,Oregon,03,0.6442623407378667
"Congressional District 5 (116th Congress), Oregon",0.25777219976889354,0.9998155898411809,0.3532182103610675,1.0,0.2568281638350754,0.8533683738867324,Oregon,05,0.6201670896154916
"Congressional District 2 (116th Congress), Rhode Island",0.1613184127738861,0.9998258464294858,0.3940345368916798,1.0,0.16015550279960752,0.8989311624300825,Rhode Island,02,0.602377576887457
"Congressional District 1 (116th Congress), Pennsylvania",0.21799540612880655,0.9998519137585928,0.5164835164835164,1.0,0.21754761189918317,0.9148454137655002,Pennsylvania,01,0.6444539770059331
"Congressional District 3 (116th Congress), Pennsylvania",0.2215019341807238,0.9997962162854939,0.4960753532182104,1.0,0.22105323432823348,0.74467720904006,Pennsylvania,03,0.6138506578421202
"Congressional District 5 (116th Congress), Pennsylvania",0.22051810364898844,0.9998310826877256,0.45368916797488223,1.0,0.21949015881466258,0.86625685329789,Pennsylvania,05,0.6266308944040249
"Congressional District 6 (116th Congress), Pennsylvania",0.22456861043075377,0.9998563252911649,0.5777080062794347,1.0,0.22434404994413165,0.8973049988168779,Pennsylvania,06,0.6539636651270605
"Congressional District 8 (116th Congress), Pennsylvania",0.2131877522159992,0.9997940420087333,0.24646781789638933,1.0,0.2104497014680529,0.8333509543012783,Pennsylvania,08,0.5838750446484089
"Congressional District 10 (116th Congress), Pennsylvania",0.22607860446572445,0.9998073035974714,0.3563579277864992,1.0,0.22326289692058648,0.866876104457098,Pennsylvania,10,0.6120638062045632
"Congressional District 12 (116th Congress), Pennsylvania",0.21403121104838924,0.9997909275447115,0.22605965463108318,1.0,0.21136835654216743,0.8480770489409798,Pennsylvania,12,0.5832211997845552
"Congressional District 13 (116th Congress), Pennsylvania",0.21361101742759186,0.9997908000871083,0.1805337519623234,1.0,0.21053543848137155,0.858981910817764,Pennsylvania,13,0.5772421531293598
"Congressional District 15 (116th Congress), Pennsylvania",0.20803515865687935,0.9997833340705631,0.18367346938775508,1.0,0.2023755652607241,0.8386624174961108,Pennsylvania,15,0.5720883241453387
"Congressional District 17 (116th Congress), Pennsylvania",0.21804393726337234,0.99982023229694,0.5149136577708006,1.0,0.21800291567749264,0.8713266575037634,Pennsylvania,17,0.6370179000853948
"Congressional District 18 (116th Congress), Pennsylvania",0.21290117279479748,0.9998048129259547,0.4646781789638933,1.0,0.2115636636013879,0.7852809537474764,Pennsylvania,18,0.6123714636722516
"Congressional District 2 (116th Congress), South Carolina",0.22259941357188537,0.9997918647329704,0.3924646781789639,1.0,0.21784196532758038,0.8658238809426715,South Carolina,02,0.616420300459012
"Congressional District 4 (116th Congress), South Carolina",0.22726116692191586,0.9997914478716329,0.36891679748822603,1.0,0.22665213986585406,0.8517824867716877,South Carolina,04,0.6124006731532194
"Congressional District 5 (116th Congress), South Carolina",0.2241769826043527,0.9997928364097571,0.2480376766091052,1.0,0.22209631640362634,0.8576024407557885,South Carolina,05,0.5919510421304383
"Congressional District 7 (116th Congress), South Carolina",0.2244543472531685,0.9997718283977467,0.19623233908948196,1.0,0.22369374862650543,0.8208602053094494,South Carolina,07,0.5775020781127252
"Congressional District 1 (116th Congress), Tennessee",0.22134774032279964,0.9997697185995384,0.1805337519623234,1.0,0.2195322535215627,0.8196871523005432,Tennessee,01,0.5734784361177946
"Congressional District 2 (116th Congress), Tennessee",0.23171159482522957,0.9997934242142331,0.3563579277864992,1.0,0.23115286878522723,0.8452425903829792,Tennessee,02,0.6107097343323614
"Congressional District 3 (116th Congress), Tennessee",0.22609918412405297,0.999786554999171,0.24175824175824173,1.0,0.22432516923000734,0.8340608275813459,Tennessee,03,0.5876716629488031
"Congressional District 4 (116th Congress), Tennessee",0.24582063998437176,0.9997877246101181,0.22919937205651492,1.0,0.24495993264846896,0.8613531896469262,Tennessee,04,0.5968534764910666
"Congressional District 5 (116th Congress), Tennessee",0.23754423858642937,0.9998005288509858,0.48822605965463106,1.0,0.23709286525670034,0.8452073484470892,Tennessee,05,0.6346451734659726
"Congressional District 6 (116th Congress), Tennessee",0.24166416332016852,0.9997896259776576,0.22448979591836737,1.0,0.24051584587146876,0.8521701480664764,Tennessee,06,0.5931049298590231
"Congressional District 7 (116th Congress), Tennessee",0.2423810726117921,0.9998022817679052,0.3390894819466248,1.0,0.23596373664808515,0.866574030720899,Tennessee,07,0.6139684339492177
"Congressional District 8 (116th Congress), Tennessee",0.2176068498932008,0.9998044455481573,0.32339089481946626,1.0,0.21485695537651547,0.8582317610395365,Tennessee,08,0.6023151511128128
"Congressional District 9 (116th Congress), Tennessee",0.21598812154407643,0.9997693152337118,0.24646781789638933,1.0,0.21428248643529021,0.7568759534202298,Tennessee,09,0.5722306157549496
"Congressional District 1 (116th Congress), Utah",0.23767846710418408,0.9998067007979833,0.3359497645211931,1.0,0.23720057818318008,0.9192456211894657,Utah,01,0.6216468552993344
"Congressional District 1 (116th Congress), Ohio",0.22968987376376152,0.9998142642821076,0.4207221350078493,1.0,0.22761319916677242,0.8207595140640497,Ohio,01,0.6164331643807567
"Congressional District 2 (116th Congress), Utah",0.23996219486049142,0.9998035788364554,0.3830455259026687,1.0,0.2391753151686419,0.8947474411837263,Utah,02,0.6261223426586638
"Congressional District 3 (116th Congress), Utah",0.23667589986859736,0.999825525536226,0.5180533751962323,1.0,0.23739371860307476,0.9205092963192315,Utah,03,0.6520763025872269
"Congressional District 4 (116th Congress), Utah",0.2536151087865312,0.9998152719469235,0.357927786499215,1.0,0.2533448268390899,0.925241784853016,Utah,04,0.6316574631541293
"Congressional District (at Large) (116th Congress), Vermont",0.19177169971391203,0.9998034768703729,0.4740973312401884,1.0,0.19134025213491354,0.8591782587462933,Vermont,00,0.61936516978428
"Congressional District 1 (116th Congress), Virginia",0.2459560971384446,0.9998444537400524,0.4505494505494506,1.0,0.2422126339834283,0.9182940889204388,Virginia,01,0.6428094540553025
"Congressional District 2 (116th Congress), Virginia",0.22705352738415344,0.9998156948062659,0.42543171114599687,1.0,0.21123278682435673,0.9024905979549608,Virginia,02,0.6276707196859557
"Congressional District 3 (116th Congress), Virginia",0.22738065180385314,0.999796609154812,0.2841444270015699,1.0,0.21854086127008396,0.8291571639303821,Virginia,03,0.5931699521934503
"Congressional District 4 (116th Congress), Virginia",0.23808975311167507,0.9998065223573388,0.3390894819466248,1.0,0.23119372541251265,0.830390631686528,Virginia,04,0.6064283524191132
"Congressional District 5 (116th Congress), Virginia",0.2270765643151182,0.9997947662678198,0.3202511773940345,1.0,0.22379681875443,0.8466573023808445,Virginia,05,0.6029294381853745
"Congressional District 6 (116th Congress), Virginia",0.23231884832546085,0.9997895779936188,0.2904238618524333,1.0,0.2306133755931175,0.8435761502716146,Virginia,06,0.5994536356727075
"Congressional District 8 (116th Congress), Virginia",0.2458111180529063,0.9999152346958645,0.846153846153846,1.0,0.24263265249271854,0.9200209437790431,Virginia,08,0.7090889658623963
"Congressional District 10 (116th Congress), Virginia",0.26228498096535185,0.9999121277293487,0.726844583987441,1.0,0.2621339540239135,0.9549457022459182,Virginia,10,0.7010202248253289
"Congressional District 11 (116th Congress), Virginia",0.24602490077225936,0.9998900340784592,0.7441130298273154,1.0,0.24523540536274185,0.9448060938341716,Virginia,11,0.6966782439791578
"Congressional District 2 (116th Congress), Washington",0.23145327403934463,0.9998229733851595,0.3657770800627943,1.0,0.22866061452081676,0.8777004133375623,Washington,02,0.6172357258909463
"Congressional District 5 (116th Congress), Washington",0.22253153141530918,0.9997952641022229,0.3343799058084772,1.0,0.22003955664368996,0.8298771063349897,Washington,05,0.6011038940507816
"Congressional District 7 (116th Congress), Washington",0.24535836556967874,0.9998953513097647,0.8304552590266875,1.0,0.2455238779129692,0.868683512312022,Washington,07,0.698319394355187
"Congressional District 9 (116th Congress), Washington",0.2305247321419247,0.9998594892387267,0.5447409733124019,1.0,0.23054620977401952,0.8904932360655903,Washington,09,0.6493607734221105
"Congressional District 1 (116th Congress), West Virginia",0.18697264625533153,0.9997841153106956,0.22605965463108318,1.0,0.1849239045316809,0.8574060928272591,West Virginia,01,0.575857735592675
"Congressional District 2 (116th Congress), West Virginia",0.19088646724670588,0.9997853913862289,0.2009419152276295,1.0,0.19006224445262954,0.871145413262044,West Virginia,02,0.575470238595873
"Congressional District 1 (116th Congress), Wisconsin",0.22112658578553784,0.9998138264277531,0.3218210361067504,1.0,0.2194982063321582,0.8678578440997448,Wisconsin,01,0.605019583125324
"Congressional District 3 (116th Congress), Wisconsin",0.2222065571091662,0.9997945533386474,0.271585557299843,1.0,0.22035402886582622,0.8425893760666979,Wisconsin,03,0.5927550121133635
"Congressional District 4 (116th Congress), Wisconsin",0.21751623796473937,0.9997877261096193,0.30141287284144425,1.0,0.21755875461571555,0.7563372552573416,Wisconsin,04,0.5821021411314767
"Congressional District 6 (116th Congress), Wisconsin",0.21957788970654638,0.9997985615053928,0.2794348508634223,1.0,0.2163813409021267,0.8683562657644731,Wisconsin,06,0.5972581514569936
"Congressional District 8 (116th Congress), Wisconsin",0.22528459824513877,0.9997996816327999,0.2747252747252747,1.0,0.22463592721329945,0.865672844074572,Wisconsin,08,0.5983530543151808
"Resident Commissioner District (at Large) (116th Congress), Puerto Rico",1.0,0.9997282318994462,,1.0,1.0,0.0,Puerto Rico,98,
"Congressional District 1 (116th Congress), Texas",0.22197557348135946,0.9997875896550088,0.1946624803767661,1.0,0.2193734698109762,0.8470298599888233,Texas,01,0.5804714955521557
"Congressional District 3 (116th Congress), Texas",0.27552046570231004,0.9998775237398295,0.717425431711146,1.0,0.27684203032676014,0.9167837202394438,Texas,03,0.697741528619915
"Congressional District 5 (116th Congress), Texas",0.2328668201233428,0.9997992992599902,0.17268445839874413,1.0,0.22743739186148365,0.8720717727197209,Texas,05,0.5841432903938802
"Congressional District 6 (116th Congress), Texas",0.24647366018745306,0.9998193895772576,0.3281004709576138,1.0,0.24688731308866815,0.8986895034411233,Texas,06,0.619995056208686
"Congressional District 8 (116th Congress), Texas",0.27003859760993376,0.9998351118474881,0.3516483516483516,1.0,0.2639876687270375,0.8860829595170848,Texas,08,0.6285987815583159
"Congressional District 10 (116th Congress), Texas",0.27785241743410366,0.999840285126677,0.4945054945054945,1.0,0.2778897552007082,0.8873466346468506,Texas,10,0.6562390978189724
"Congressional District 12 (116th Congress), Texas",0.253389654022156,0.9998263502618937,0.35478806907378335,1.0,0.25197303462599163,0.8766481898231359,Texas,12,0.6227708829678267
"Congressional District 13 (116th Congress), Texas",0.21870740087515766,0.9997920821606464,0.18367346938775508,1.0,0.21045558234622277,0.8577232702502681,Texas,13,0.5783919675033417
"Congressional District 15 (116th Congress), Texas",0.24391318210048896,0.9997836204752949,0.17425431711146,1.0,0.24131347866324543,0.826453603991401,Texas,15,0.5809530337236484
"Congressional District 17 (116th Congress), Texas",0.24269713930462872,0.9998113207612241,0.357927786499215,1.0,0.2401877547735707,0.8044827742451932,Texas,17,0.6075177959306387
"Congressional District 19 (116th Congress), Texas",0.22460393372489973,0.9997999665380305,0.23076923076923073,1.0,0.21730463877479642,0.8373131548077553,Texas,19,0.5849651541024521
"Congressional District 20 (116th Congress), Texas",0.2528727052913066,0.9997961338129271,0.24175824175824173,1.0,0.2515570398754492,0.8381740649559224,Texas,20,0.5973596976156412
"Congressional District 22 (116th Congress), Texas",0.2891011972446602,0.9998643251301425,0.5808477237048665,1.0,0.2894484664836372,0.9156358400418876,Texas,22,0.6791495921008656
"Congressional District 24 (116th Congress), Texas",0.2499089273329193,0.9998618689471536,0.5918367346938775,1.0,0.2511104026544427,0.9054358168829011,Texas,24,0.6663589584185491
"Congressional District 26 (116th Congress), Texas",0.27686121508445954,0.9998586150295189,0.5604395604395604,1.0,0.2777894707519167,0.9185961626566378,Texas,26,0.6722575039936821
"Congressional District 27 (116th Congress), Texas",0.22750136532210852,0.9997989048911708,0.16640502354788073,1.0,0.22580034109093386,0.8464408162032352,Texas,27,0.5776577418425548
"Congressional District 29 (116th Congress), Texas",0.2272958758979028,0.999775919037059,0.021978021978021983,1.0,0.22872158994184122,0.8368902515770766,Texas,29,0.5524436097386504
"Congressional District 31 (116th Congress), Texas",0.27181366993053907,0.9998277283035095,0.4207221350078493,1.0,0.26721812796171857,0.8831830516495743,Texas,31,0.6404607854755319
"Congressional District 33 (116th Congress), Texas",0.22698134500046382,0.9997690918080309,0.0392464678178964,1.0,0.22760484212937312,0.8423678553268186,Texas,33,0.5559949336804305
"Congressional District 34 (116th Congress), Texas",0.22099727181305562,0.9997747284330949,0.10989010989010989,1.0,0.21813167595742244,0.8255071062846441,Texas,34,0.5623834820630546
"Congressional District 36 (116th Congress), Texas",0.22999518988881457,0.999818587344108,0.15541601255886967,1.0,0.22620581216475125,0.8683008855795034,Texas,36,0.5799560812560078
"Congressional District 9 (116th Congress), California",0.23826821253688213,0.9998265646905674,0.18681318681318676,1.0,0.23751257424608688,0.8840288581109316,California,09,0.5910748993996091
"Congressional District 12 (116th Congress), California",0.23460104028637058,0.9999573961715031,0.8021978021978021,1.0,0.235152175460643,0.8544558393370488,California,12,0.6877273755755612
"Congressional District 14 (116th Congress), California",0.23023078090281426,0.9999169021412146,0.6263736263736263,1.0,0.23083530136405422,0.9330352872469503,California,14,0.67006531633811
"Congressional District 16 (116th Congress), California",0.2261919461660711,0.9997827927506248,0.05651491365777081,1.0,0.2231229939241243,0.828276115533135,California,16,0.5556481270052877
"Congressional District 18 (116th Congress), California",0.22867594164223218,0.9999881689354202,0.8649921507064362,1.0,0.22921775034743608,0.9265960821036415,California,18,0.7082450156225276
"Congressional District 21 (116th Congress), California",0.21911070074658087,0.9997752862475466,0.0,1.0,0.208685128497188,0.8598679937772811,California,21,0.5479065182114328
"Congressional District 23 (116th Congress), California",0.22979891523699475,0.9998041726389363,0.19152276295133436,1.0,0.2261392653854606,0.8470449636756332,California,23,0.5823850133147266
"Congressional District 25 (116th Congress), California",0.21824420498322605,0.9998344550659563,0.30141287284144425,1.0,0.21784660812613554,0.9176849068857709,California,25,0.6091705079837554
"Congressional District 4 (116th Congress), Washington",0.22513439745524846,0.9997975538405769,0.19623233908948196,1.0,0.22450469077414023,0.8837016115633827,Washington,04,0.5882284321204717
"Congressional District 27 (116th Congress), California",0.2186256965600026,0.9998665458914406,0.5478806907378335,1.0,0.21864795515675636,0.8933579019972109,California,27,0.6463964650572073
"Congressional District 30 (116th Congress), California",0.2375018506334542,0.9998714372644012,0.5572998430141287,1.0,0.2381427567699741,0.8766985354458356,California,30,0.6515857371879656
"Congressional District 32 (116th Congress), California",0.21725515274713866,0.9998230258677019,0.2166405023547881,1.0,0.21778191846626696,0.923117199575083,California,32,0.5957696331684965
"Congressional District 34 (116th Congress), California",0.22562247323262202,0.9998329045817008,0.3139717425431711,1.0,0.22320687381802087,0.789384121997513,California,34,0.5920030193621714
"Congressional District 36 (116th Congress), California",0.23206359913037122,0.9997802645915776,0.19937205651491363,1.0,0.2306009947969704,0.8095022328283668,California,36,0.5785531913103666
"Congressional District 39 (116th Congress), California",0.2250453213221847,0.9998648019715285,0.5180533751962323,1.0,0.22608138516347293,0.9290630176159334,California,39,0.6496846502115586
"Congressional District 41 (116th Congress), California",0.23602134387011842,0.9998114197283043,0.14599686028257458,1.0,0.23664777563521222,0.9147145151464806,California,41,0.5888653191104484
"Congressional District 43 (116th Congress), California",0.22353993467340696,0.9998283430990074,0.29513343799058084,1.0,0.22436850201652217,0.8640416458990974,California,43,0.6011519772797692
"Congressional District 45 (116th Congress), California",0.2401587766713908,0.9998966828668429,0.7315541601255887,1.0,0.24129119323018067,0.9135716695111944,California,45,0.6877454137341995
"Congressional District 48 (116th Congress), California",0.22133453248237983,0.9998860004201932,0.5745682888540031,1.0,0.22244978813362593,0.9137680174397237,California,48,0.6553344378883209
"Congressional District 50 (116th Congress), California",0.23002928454664243,0.9998450760330562,0.3218210361067504,1.0,0.22901718144985314,0.8977430057343664,California,50,0.6130759306451115
"Congressional District 52 (116th Congress), California",0.2380160349325878,0.9998938608055578,0.7864992150706436,1.0,0.2320312862718637,0.9058184436154199,California,52,0.6937098067826787
"Congressional District 1 (116th Congress), Arkansas",0.22144357395561307,0.9997726096378793,0.11930926216640503,1.0,0.2155703987544919,0.805172509276181,Arkansas,01,0.5602113922984283
"Congressional District 4 (116th Congress), Arkansas",0.21642090868713454,0.999768259584857,0.12244897959183676,1.0,0.2139537762975848,0.8194807352474739,Arkansas,04,0.5620121099014812
"Congressional District 2 (116th Congress), Connecticut",0.21559065769516428,0.9998352692951156,0.4207221350078493,1.0,0.21024975161027729,0.893010517200582,Connecticut,02,0.6232347218014981
"Congressional District 4 (116th Congress), Connecticut",0.22611454207802947,0.999898917123652,0.6624803767660911,1.0,0.22621912152060938,0.8911124872247982,Connecticut,04,0.6676375741188633
"Congressional Districts not defined (116th Congress), Connecticut",0.0,0.0,,1.0,0.0,1.0,Connecticut,ZZ,
"Congressional District 1 (116th Congress), Colorado",0.25904199540367157,0.9998406555034769,0.6357927786499215,1.0,0.2589774700462113,0.8495219683124651,Colorado,01,0.667195811319291
"Congressional District 3 (116th Congress), Colorado",0.2310426023500127,0.9997877815911642,0.3500784929356358,1.0,0.23006459680389746,0.8337839266564968,Colorado,03,0.6074595667228678
"Congressional District 5 (116th Congress), Colorado",0.2492608216751105,0.9998085811725059,0.4317111459968602,1.0,0.23679665470888106,0.8671530053819471,Colorado,05,0.630788368155884
"Congressional District 7 (116th Congress), Colorado",0.24505489239910286,0.9998248492611783,0.40816326530612246,1.0,0.24455910437320671,0.8925423029094736,Colorado,07,0.6316907357081807
"Congressional District 1 (116th Congress), Georgia",0.2286863850509362,0.9997933117516421,0.26373626373626374,1.0,0.22097956859115825,0.8420154359679197,Georgia,01,0.5925351608496534
"Congressional District 3 (116th Congress), Georgia",0.22916708901040103,0.9997987954275822,0.29199372056514916,1.0,0.22792488570977557,0.8674198371822562,Georgia,03,0.6027173879825274
"Congressional District 5 (116th Congress), Georgia",0.23982305179746424,0.9998169483892809,0.5588697017268446,1.0,0.23841358668569182,0.78722429478369,Georgia,05,0.6373579305638286
"Congressional District 7 (116th Congress), Georgia",0.25607238142277317,0.9998310212081758,0.5227629513343798,1.0,0.2564465257938412,0.9064729367105178,Georgia,07,0.6569309694116147
"Congressional District 9 (116th Congress), Georgia",0.23433657631889504,0.9997919816940651,0.23233908948194665,1.0,0.2339094530473782,0.8645249638770157,Georgia,09,0.5941503440698835
"Congressional District 9 (116th Congress), Illinois",0.22268019640980183,0.9998601715117792,0.7237048665620094,1.0,0.221529585459993,0.8561273140106833,Illinois,09,0.6706503556590443
"Congressional District 11 (116th Congress), Illinois",0.22038756104018808,0.9998255405312381,0.423861852433281,1.0,0.22065364413258595,0.9116887432222205,Illinois,11,0.6294028902265856
"Congressional District 13 (116th Congress), Illinois",0.21511026089477897,0.9997941394763122,0.34222919937205654,1.0,0.2127277679591186,0.817330977158191,Illinois,13,0.5978653908100763
"Congressional District 15 (116th Congress), Illinois",0.21115835217754286,0.9997883978861632,0.17425431711146,1.0,0.20631915835347792,0.8498290766109341,Illinois,15,0.573558217023263
"Congressional District 17 (116th Congress), Illinois",0.2075716556058682,0.9997787575928574,0.16326530612244894,1.0,0.20438403991568677,0.8085708388084198,Illinois,17,0.5639284330075469
"Congressional District 1 (116th Congress), Iowa",0.23739495927377766,0.9997964187181578,0.2857142857142857,1.0,0.23605906877841779,0.848630850790678,Iowa,01,0.6012659305458862
"Congressional District 3 (116th Congress), Iowa",0.25839020383690836,0.9998131516522066,0.39089481946624804,1.0,0.25734970487277187,0.8569127057248007,Iowa,03,0.6272267642588226
"Congressional District 1 (116th Congress), Maryland",0.2254719652836522,0.9998270400324523,0.3626373626373627,1.0,0.22386831785217948,0.885101219874438,Maryland,01,0.6161509842800141
"Congressional District 3 (116th Congress), Maryland",0.23230164741700718,0.9998594727442134,0.631083202511774,1.0,0.23026454666167306,0.8989714389282424,Maryland,03,0.665413384710485
"Congressional District 5 (116th Congress), Maryland",0.23493584368305853,0.999856067376956,0.4207221350078493,1.0,0.23335541241979565,0.9274116811913788,Maryland,05,0.6360468566131731
"Congressional District 8 (116th Congress), Maryland",0.23640344976505404,0.9998902814961595,0.7346938775510203,1.0,0.2355712654102222,0.9235552064925715,Maryland,08,0.6883523467858379
"Congressional District 2 (116th Congress), Michigan",0.22811906223104383,0.9997908480711472,0.2778649921507064,1.0,0.2273380359724032,0.8725550906976394,Michigan,02,0.6009446715204899
"Congressional District 4 (116th Congress), Michigan",0.2154791589492948,0.9997804625257379,0.2056514913657771,1.0,0.21309485856488,0.8419046755979801,Michigan,04,0.5793184411672784
"Congressional District 6 (116th Congress), Michigan",0.22127463646187143,0.9997924390419354,0.3045525902668759,1.0,0.2214036108591963,0.8487667839719676,Michigan,06,0.5992983434336411
"Congressional District 8 (116th Congress), Michigan",0.22790374371629316,0.9998247323000836,0.5070643642072212,1.0,0.2285888059031636,0.8775493764694628,Michigan,08,0.6401551704327041
"Congressional District 11 (116th Congress), Michigan",0.22530886381242166,0.999841321282016,0.6138147566718996,1.0,0.22599874334919107,0.9095742270688275,Michigan,11,0.6624229853640593
"Congressional District 13 (116th Congress), Michigan",0.20665447859439093,0.9997679191980814,0.11773940345368916,1.0,0.20719695680030703,0.714585630352369,Michigan,13,0.5409907313998062
"Congressional Districts not defined (116th Congress), Michigan",0.0,0.0,,1.0,0.0,1.0,Michigan,ZZ,
"Congressional District 2 (116th Congress), Mississippi",0.2133057013025388,0.999764548319352,0.16169544740973313,1.0,0.2089853628037551,0.7783030504412793,Mississippi,02,0.5603423517127765
"Congressional District 1 (116th Congress), New Mexico",0.21489985692530075,0.9997851799565577,0.39089481946624804,1.0,0.214103274411061,0.8003292603724569,New Mexico,01,0.6033353985219375
"Congressional District 3 (116th Congress), New Mexico",0.21390957605289526,0.9997849730253902,0.28728414442700156,1.0,0.212499032750301,0.8588107357005845,New Mexico,03,0.5953814103260288
"Congressional District 1 (116th Congress), Arizona",0.23725090166547796,0.9997920176820942,0.260596546310832,1.0,0.23319631918930547,0.8764568764568764,Arizona,01,0.6012154435507644
"Congressional District 3 (116th Congress), Arizona",0.23977974236725047,0.9997745110054189,0.12401883830455257,1.0,0.2361547104286541,0.8471808968569228,Arizona,03,0.5744847831604665
"Congressional District 6 (116th Congress), Arizona",0.2478521901363848,0.999824104009075,0.5604395604395604,1.0,0.24907654736737844,0.8660655399316306,Arizona,06,0.6538763236473383
