name,population,income,educational attainment,unemployment,health insurance coverage,housing cost burden,state,congressional district,state_name,composite_score
"Congressional District 3 (118th Congress), Georgia",775231,0.9997836296389935,0.264957264957265,1.0,0.23740475587792517,0.8680714137429936,13,03,Georgia,0.5617028440361963
"Congressional District 4 (118th Congress), Georgia",770385,0.9997828124454414,0.44017094017094016,1.0,0.23707881982645454,0.8792543950700917,13,04,Georgia,0.592714494585488
"Congressional District 5 (118th Congress), Georgia",759666,0.9998342686493393,0.6396011396011396,1.0,0.23211820944613487,0.7976301039083072,13,05,Georgia,0.6115306202674868
"Congressional District 6 (118th Congress), Georgia",776224,0.9998690376109612,0.6994301994301995,1.0,0.23973061323380923,0.93940867322968,13,06,Georgia,0.6464064205841084
"Congressional District 7 (118th Congress), Georgia",769543,0.9998003363739595,0.44017094017094016,1.0,0.23793455687413695,0.9135353954743617,13,07,Georgia,0.5985735381488998
"Congressional District 8 (118th Congress), Georgia",768869,0.9997670188680409,0.1851851851851852,1.0,0.22907293810592116,0.8326977918118943,13,08,Georgia,0.5411204889951736
"Congressional District 9 (118th Congress), Georgia",779431,0.9997806682495161,0.2891737891737892,1.0,0.2383763675294574,0.8876293390732384,13,09,Georgia,0.5691600273376668
"Congressional District 10 (118th Congress), Georgia",789054,0.9997796726228765,0.27920227920227925,1.0,0.24125371364163206,0.8614118855369688,13,10,Georgia,0.5636079251672927
"Congressional District 11 (118th Congress), Georgia",779392,0.9998106884919101,0.46581196581196593,1.0,0.23951218650730088,0.897413764845995,13,11,Georgia,0.6004247676095287
"Congressional District 12 (118th Congress), Georgia",768903,0.9997664025991421,0.19800569800569798,1.0,0.2284718773265932,0.8227603990253816,13,12,Georgia,0.5415007294928024
"Congressional District 13 (118th Congress), Georgia",775125,0.9997661911784249,0.2948717948717948,1.0,0.23855327768667198,0.8842804540935065,13,13,Georgia,0.5695786196383997
"Congressional District 14 (118th Congress), Georgia",775152,0.9997759225291635,0.18945868945868946,1.0,0.23723590117445417,0.8832042218895797,13,14,Georgia,0.5516124558419812
"Congressional District 1 (118th Congress), Hawaii",722336,0.9998420327378023,0.4116809116809117,1.0,0.21374433910733798,0.9178785660435081,15,01,Hawaii,0.5905243082615933
"Congressional District 2 (118th Congress), Hawaii",723299,0.9998147789579833,0.31196581196581197,1.0,0.2157067715693294,0.9154147045005081,15,02,Hawaii,0.5738170111656055
"Congressional District 1 (118th Congress), Idaho",957699,0.999774384106073,0.27920227920227925,1.0,0.2924368274277046,0.8756214284933842,16,01,Idaho,0.5745058198715735
"Congressional District 2 (118th Congress), Idaho",935597,0.9997711213296158,0.3262108262108262,1.0,0.2859401039835148,0.8609475213880664,16,02,Idaho,0.5788115954853372
"Congressional District 1 (118th Congress), Illinois",748580,0.9997946999876072,0.3148148148148149,1.0,0.23033547556765388,0.7987336516504049,17,01,Illinois,0.5572797736700802
"Congressional District 2 (118th Congress), Illinois",743574,0.9997612535300455,0.2008547008547009,1.0,0.22721894444432394,0.8030713591119172,17,02,Illinois,0.5384843763234979
"Congressional District 3 (118th Congress), Illinois",739856,0.9998144505811247,0.3660968660968662,1.0,0.22793959772922956,0.8896506888978727,17,03,Illinois,0.5805836005508489
"Congressional District 4 (118th Congress), Illinois",733798,0.9997885972761271,0.19943019943019943,1.0,0.22394812039929024,0.8929613321241655,17,04,Illinois,0.5526880415382971
"Congressional District 5 (118th Congress), Illinois",746503,0.9998813075097431,0.7891737891737893,1.0,0.2296631550052097,0.8929667952317997,17,05,Illinois,0.6519475078200903
"Congressional District 6 (118th Congress), Illinois",746605,0.9998187479696019,0.48290598290598297,1.0,0.2297046715745035,0.8994296515629951,17,06,Illinois,0.6019765090021806
